gameId,playId,playDescription,specialTeamsPlayType,specialTeamsResult,kickLength,kickReturnYardage,playResult,quarter,down,ydstogo,possessionTeam,absoluteYardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,kickerId,returnerId,kickBlockerId,season,week,gameDate,home_team,away_team,kickerName,kickerPos,height.x,weight.x,birthDate.x,collegeName.x,returnerName,returnerPos,height.y,weight.y,birthDate.y,collegeName.y,blockerName,blockerPos,height,weight,birthDate,collegeName,spread_line,posteam_timeouts_remaining,defteam_timeouts_remaining,wp,wpa,home_wp_post,away_wp_post,posteam,defteam,wp_pre,wp_post,wpa_play,score_differential,yardline_100,game_seconds_remaining,half_seconds_remaining
2018121606,448,"(7:00) L.Cooke punts 42 yards to WAS 44, Center-M.Overton, fair catch by M.Harris.",Punt,Fair Catch,42,NA,42,1,4,15,JAX,24,07:00:00,0,0,46316,43563,NA,2018,15,NA,JAX,WAS,Logan Cooke,P,6-5,200,1995-07-28,Mississippi State,Maurice Harris,WR,75,205,1992-11-11,California,NA,NA,NA,NA,NA,NA,7.5,3,3,0.5388196706771851,-0.003201901912689209,0.5356177687644958,0.46438223123550415,JAX,WAS,0.5388196706771851,0.5356177687644958,-0.003201901912689209,0,76,NA,NA
2018121606,855,"(15:00) L.Cooke punts 45 yards to WAS 31, Center-M.Overton. M.Harris to WAS 36 for 5 yards (C.Davis).",Punt,Return,45,5,40,2,4,11,JAX,86,15:00:00,0,3,46316,43563,NA,2018,15,NA,JAX,WAS,Logan Cooke,P,6-5,200,1995-07-28,Mississippi State,Maurice Harris,WR,75,205,1992-11-11,California,NA,NA,NA,NA,NA,NA,7.5,3,2,0.4266575574874878,0.004003763198852539,0.43066132068634033,0.5693386793136597,JAX,WAS,0.4266575574874878,0.43066132068634033,0.004003763198852539,-3,14,NA,NA
2018121606,1029,"(12:59) T.Way punts 49 yards to JAX 24, Center-A.East. D.Westbrook to JAX 33 for 9 yards (D.Everett).",Punt,Return,49,9,40,2,4,19,WAS,37,12:59:00,0,3,40600,44923,NA,2018,15,NA,JAX,WAS,Tress Way,P,6-1,220,1990-04-18,Oklahoma,Dede Westbrook,WR,6-0,176,1993-11-21,Oklahoma,NA,NA,NA,NA,NA,NA,7.5,2,3,0.4649004638195038,0.013123422861099243,0.521976113319397,0.478023886680603,WAS,JAX,0.4649004638195038,0.478023886680603,0.013123422861099243,3,37,NA,NA
2018121606,1149,"(11:08) L.Cooke punts 42 yards to WAS 9, Center-M.Overton, fair catch by M.Harris.",Punt,Fair Catch,42,NA,42,2,4,7,JAX,61,11:08:00,0,3,46316,43563,NA,2018,15,NA,JAX,WAS,Logan Cooke,P,6-5,200,1995-07-28,Mississippi State,Maurice Harris,WR,75,205,1992-11-11,California,NA,NA,NA,NA,NA,NA,7.5,3,2,0.4568001329898834,0.009235233068466187,0.4660353660583496,0.5339646339416504,JAX,WAS,0.4568001329898834,0.4660353660583496,0.009235233068466187,-3,39,NA,NA
2018121606,1290,"(8:53) T.Way punts 30 yards to WAS 46, Center-A.East, downed by WAS-J.Chesson. Punt was partially blocked by 55 of Jacksonville.",Punt,Downed,30,NA,30,2,4,3,WAS,26,08:53:00,0,3,40600,NA,NA,2018,15,NA,JAX,WAS,Tress Way,P,6-1,220,1990-04-18,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,1,3,0.46778181195259094,-0.02775636315345764,0.5599745512008667,0.4400254487991333,WAS,JAX,0.46778181195259094,0.4400254487991333,-0.02775636315345764,3,26,NA,NA
2018121606,1721,"(1:55) (Punt formation) T.Way punts 58 yards to JAX 2, Center-A.East, downed by WAS-D.Johnson.",Punt,Downed,58,NA,58,2,4,8,WAS,50,01:55:00,3,3,40600,NA,NA,2018,15,NA,JAX,WAS,Tress Way,P,6-1,220,1990-04-18,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,1,3,0.3840384781360626,0.044133931398391724,0.5718275904655457,0.42817240953445435,WAS,JAX,0.3840384781360626,0.42817240953445435,0.044133931398391724,0,50,NA,NA
2018121606,1827,"(:52) L.Cooke punts 63 yards to WAS 27, Center-M.Overton. M.Harris MUFFS catch, and recovers at WAS 18. M.Harris to WAS 18 for no gain (Q.Meeks).",Punt,Muffed,72,0,72,2,4,2,JAX,100,00:52:00,3,3,46316,43563,NA,2018,15,NA,JAX,WAS,Logan Cooke,P,6-5,200,1995-07-28,Mississippi State,Maurice Harris,WR,75,205,1992-11-11,California,NA,NA,NA,NA,NA,NA,7.5,3,1,0.5223662853240967,0.051105111837387085,0.5734713971614838,0.42652860283851624,JAX,WAS,0.5223662853240967,0.5734713971614838,0.051105111837387085,0,0,NA,NA
2018121606,1977,"(:23) T.Way punts 52 yards to JAX 26, Center-A.East. D.Westbrook for 74 yards, TOUCHDOWN.",Punt,Return,52,74,-22,2,4,6,WAS,32,00:23:00,3,3,40600,44923,NA,2018,15,NA,JAX,WAS,Tress Way,P,6-1,220,1990-04-18,Oklahoma,Dede Westbrook,WR,6-0,176,1993-11-21,Oklahoma,NA,NA,NA,NA,NA,NA,7.5,1,3,0.35874059796333313,-0.1516140987795005,0.7928735008161674,0.20712649918383264,WAS,JAX,0.35874059796333313,0.20712649918383264,-0.1516140987795005,0,32,NA,NA
2018121606,2639,"(5:35) L.Cooke punts 61 yards to WAS 9, Center-M.Overton. M.Harris pushed ob at WAS 15 for 6 yards (J.Wilson).",Punt,Return,61,6,55,3,4,15,JAX,80,05:35:00,10,6,46316,43563,NA,2018,15,NA,JAX,WAS,Logan Cooke,P,6-5,200,1995-07-28,Mississippi State,Maurice Harris,WR,75,205,1992-11-11,California,NA,NA,NA,NA,NA,NA,7.5,3,3,0.6395546197891235,0.04937779903411865,0.6889324188232422,0.3110675811767578,JAX,WAS,0.6395546197891235,0.6889324188232422,0.04937779903411865,4,20,NA,NA
2018121606,2859,"(1:55) T.Way punts 55 yards to JAX 11, Center-A.East. D.Westbrook to JAX 12 for 1 yard (A.Alexander).",Punt,Return,55,1,54,3,4,3,WAS,44,01:55:00,10,6,40600,44923,NA,2018,15,NA,JAX,WAS,Tress Way,P,6-1,220,1990-04-18,Oklahoma,Dede Westbrook,WR,6-0,176,1993-11-21,Oklahoma,NA,NA,NA,NA,NA,NA,7.5,3,3,0.2691667377948761,-0.001597374677658081,0.732430636882782,0.267569363117218,WAS,JAX,0.2691667377948761,0.267569363117218,-0.001597374677658081,-4,44,NA,NA
2018121607,370,"(9:32) M.Haack punts 48 yards to MIN 19, Center-J.Denney. M.Sherels pushed ob at MIN 40 for 21 yards (S.Perry).",Punt,Return,48,21,27,1,4,9,MIA,43,09:32:00,7,0,45296,36071,NA,2018,15,NA,MIN,MIA,Matt Haack,P,6-0,205,1994-07-25,Arizona State,Marcus Sherels,CB,70,175,1987-09-30,Minnesota,NA,NA,NA,NA,NA,NA,7.5,3,3,0.27185988426208496,-0.04669618606567383,0.7748363018035889,0.22516369819641113,MIA,MIN,0.27185988426208496,0.22516369819641113,-0.04669618606567383,-7,43,NA,NA
2018121607,692,"(5:37) M.Haack punts 52 yards to MIN 22, Center-J.Denney. M.Sherels to MIN 30 for 8 yards (W.Aikens).",Punt,Return,52,8,44,1,4,9,MIA,36,05:37:00,14,0,45296,36071,NA,2018,15,NA,MIN,MIA,Matt Haack,P,6-0,205,1994-07-25,Arizona State,Marcus Sherels,CB,70,175,1987-09-30,Minnesota,NA,NA,NA,NA,NA,NA,7.5,3,3,0.12347541004419327,0.004644833505153656,0.8718797564506531,0.12812024354934692,MIA,MIN,0.12347541004419327,0.12812024354934692,0.004644833505153656,-14,36,NA,NA
2018121607,1139,"(12:53) M.Haack punts 44 yards to end zone, Center-J.Denney, Touchback.",Punt,Touchback,44,NA,24,2,4,3,MIA,54,12:53:00,21,0,45296,NA,NA,2018,15,NA,MIN,MIA,Matt Haack,P,6-0,205,1994-07-25,Arizona State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,3,3,0.0865086168050766,-0.038026437163352966,0.9515178203582764,0.04848217964172363,MIA,MIN,0.0865086168050766,0.04848217964172363,-0.038026437163352966,-21,54,NA,NA
2018121607,1569,"(6:26) M.Wile punts 46 yards to MIA 24, Center-K.McDermott. D.Amendola pushed ob at MIA 32 for 8 yards (K.Brothers).",Punt,Return,46,8,38,2,4,5,MIN,40,06:26:00,21,7,42907,33566,NA,2018,15,NA,MIN,MIA,Matt Wile,P,6-2,225,06/20/1992,Michigan,Danny Amendola,WR,5-11,185,1985-11-02,Texas Tech,NA,NA,NA,NA,NA,NA,7.5,3,3,0.8720434308052063,-0.014663666486740112,0.8573797643184662,0.1426202356815338,MIN,MIA,0.8720434308052063,0.8573797643184662,-0.014663666486740112,14,60,NA,NA
2018121607,2203,"(13:46) M.Wile punts 44 yards to MIA 25, Center-K.McDermott, out of bounds.",Punt,Out of Bounds,44,NA,44,3,4,4,MIN,41,13:46:00,21,17,42907,NA,NA,2018,15,NA,MIN,MIA,Matt Wile,P,6-2,225,06/20/1992,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,3,3,0.645743191242218,0.011204749345779419,0.6569479405879974,0.34305205941200256,MIN,MIA,0.645743191242218,0.6569479405879974,0.011204749345779419,4,59,NA,NA
2018121607,2353,"(10:16) M.Haack punts 63 yards to MIN 8, Center-J.Denney. M.Sherels to MIA 22 for 70 yards (L.Carroo).",Punt,Return,63,70,-7,3,4,19,MIA,81,10:16:00,21,17,45296,36071,NA,2018,15,NA,MIN,MIA,Matt Haack,P,6-0,205,1994-07-25,Arizona State,Marcus Sherels,CB,70,175,1987-09-30,Minnesota,NA,NA,NA,NA,NA,NA,7.5,3,3,0.23815441131591797,-0.049073755741119385,0.8109193444252014,0.18908065557479858,MIA,MIN,0.23815441131591797,0.18908065557479858,-0.049073755741119385,-4,81,NA,NA
2018121607,2545,"(7:47) M.Haack punts 63 yards to MIN 15, Center-J.Denney. M.Sherels to MIN 32 for 17 yards (S.Perry).",Punt,Return,63,17,46,3,4,13,MIA,88,07:47:00,24,17,45296,36071,NA,2018,15,NA,MIN,MIA,Matt Haack,P,6-0,205,1994-07-25,Arizona State,Marcus Sherels,CB,70,175,1987-09-30,Minnesota,NA,NA,NA,NA,NA,NA,7.5,3,3,0.17087095975875854,0.009567975997924805,0.8195610642433167,0.18043893575668335,MIA,MIN,0.17087095975875854,0.18043893575668335,0.009567975997924805,-7,88,NA,NA
2018121607,2739,"(4:25) M.Wile punts 37 yards to MIA 28, Center-K.McDermott. D.Amendola MUFFS catch, ball out of bounds at MIA 31.",Punt,Muffed,37,NA,34,3,4,19,MIN,45,04:25:00,24,17,42907,33566,NA,2018,15,NA,MIN,MIA,Matt Wile,P,6-2,225,06/20/1992,Michigan,Danny Amendola,WR,5-11,185,1985-11-02,Texas Tech,NA,NA,NA,NA,NA,NA,7.5,3,3,0.7577446699142456,0.023677319288253784,0.7814219892024994,0.2185780107975006,MIN,MIA,0.7577446699142456,0.7814219892024994,0.023677319288253784,7,55,NA,NA
2018121607,2893,"(2:50) M.Haack punts 42 yards to MIN 37, Center-J.Denney. M.Sherels to MIN 37 for no gain (S.Anthony). PENALTY on MIN-J.Kearse, Offensive Holding, 10 yards, enforced at MIN 37.",Punt,Return,42,0,52,3,4,20,MIA,89,02:50:00,24,17,45296,36071,NA,2018,15,NA,MIN,MIA,Matt Haack,P,6-0,205,1994-07-25,Arizona State,Marcus Sherels,CB,70,175,1987-09-30,Minnesota,NA,NA,NA,NA,NA,NA,7.5,3,3,0.150076761841774,0.0430176705121994,0.8069055676460266,0.1930944323539734,MIA,MIN,0.150076761841774,0.1930944323539734,0.0430176705121994,-7,89,NA,NA
2018121607,3239,"(12:07) M.Haack punts 39 yards to MIN 45, Center-J.Denney, out of bounds.",Punt,Out of Bounds,39,NA,39,4,4,19,MIA,26,12:07:00,27,17,45296,NA,NA,2018,15,NA,MIN,MIA,Matt Haack,P,6-0,205,1994-07-25,Arizona State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,3,3,0.07242020964622498,-0.002240508794784546,0.9298202991485596,0.07017970085144043,MIA,MIN,0.07242020964622498,0.07017970085144043,-0.002240508794784546,-10,26,NA,NA
2018121608,388,"(10:39) R.Dixon punts 40 yards to TEN 25, Center-Z.DeOssie, downed by NYG-Z.DeOssie.",Punt,Downed,40,NA,40,1,4,13,NYG,45,10:39:00,0,0,43517,NA,NA,2018,15,NA,NYG,TEN,Riley Dixon,P,6-4,221,1993-08-24,Syracuse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,3,3,0.5830405950546265,-0.01624855399131775,0.5667920410633087,0.4332079589366913,NYG,TEN,0.5830405950546265,0.5667920410633087,-0.01624855399131775,0,55,NA,NA
2018121608,1149,"(13:46) R.Dixon punts 47 yards to end zone, Center-Z.DeOssie, Touchback. New York Giants challenged the touchback ruling, and the play was REVERSED. R.Dixon punts 38 yards to TEN 9, Center-Z.DeOssie, downed by NYG-U.Eligwe.",Punt,Downed,38,NA,38,2,4,18,NYG,57,13:46:00,0,7,43517,NA,NA,2018,15,NA,NYG,TEN,Riley Dixon,P,6-4,221,1993-08-24,Syracuse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,3,2,0.3384765088558197,0.021430283784866333,0.35990679264068604,0.640093207359314,NYG,TEN,0.3384765088558197,0.35990679264068604,0.021430283784866333,-7,43,NA,NA
2018121608,1356,"(11:34) B.Kern punts 42 yards to NYG 6, Center-B.Brinkley, downed by TEN-D.Cruikshank.",Punt,Downed,42,NA,42,2,4,4,TEN,62,11:34:00,0,7,33338,NA,NA,2018,15,NA,NYG,TEN,Brett Kern,P,6-2,214,1986-02-17,Toledo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,2,2,0.6429780125617981,0.01649796962738037,0.34052401781082153,0.6594759821891785,TEN,NYG,0.6429780125617981,0.6594759821891785,0.01649796962738037,7,62,NA,NA
2018121608,1578,"(6:40) R.Dixon punts 32 yards to TEN 14, Center-Z.DeOssie, out of bounds.",Punt,Out of Bounds,32,NA,32,2,4,14,NYG,56,06:40:00,0,7,43517,NA,NA,2018,15,NA,NYG,TEN,Riley Dixon,P,6-4,221,1993-08-24,Syracuse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,2,2,0.32941901683807373,0.012503743171691895,0.3419227600097656,0.6580772399902344,NYG,TEN,0.32941901683807373,0.3419227600097656,0.012503743171691895,-7,44,NA,NA
2018121608,1730,"(3:10) B.Kern punts 50 yards to NYG 15, Center-B.Brinkley, fair catch by J.Davis.",Punt,Fair Catch,50,NA,50,2,4,12,TEN,45,03:10:00,0,7,33338,46683,NA,2018,15,NA,NYG,TEN,Brett Kern,P,6-2,214,1986-02-17,Toledo,Jawill Davis,WR,6-1,191,04/06/1995,Bethune-Cookman,NA,NA,NA,NA,NA,NA,-2.5,2,2,0.6693370938301086,-0.01075717806816101,0.34142008423805237,0.6585799157619476,TEN,NYG,0.6693370938301086,0.6585799157619476,-0.01075717806816101,7,45,NA,NA
2018121608,1815,"(2:21) R.Dixon punts 50 yards to TEN 32, Center-Z.DeOssie. A.Jackson to TEN 40 for 8 yards (U.Eligwe).",Punt,Return,50,8,42,2,4,7,NYG,92,02:21:00,0,7,43517,44830,NA,2018,15,NA,NYG,TEN,Riley Dixon,P,6-4,221,1993-08-24,Syracuse,Adoree' Jackson,CB,5-11,185,1995-09-18,Southern California,NA,NA,NA,NA,NA,NA,-2.5,2,2,0.29007306694984436,-0.03142920136451721,0.25864386558532715,0.7413561344146729,NYG,TEN,0.29007306694984436,0.25864386558532715,-0.03142920136451721,-7,8,NA,NA
2018121608,2070,"(:55) B.Kern punts 31 yards to NYG 19, Center-B.Brinkley. J.Davis to NYG 19 for no gain (W.Compton; K.Byard).",Punt,Return,31,0,31,2,4,21,TEN,60,00:55:00,0,7,33338,46683,NA,2018,15,NA,NYG,TEN,Brett Kern,P,6-2,214,1986-02-17,Toledo,Jawill Davis,WR,6-1,191,04/06/1995,Bethune-Cookman,NA,NA,NA,NA,NA,NA,-2.5,2,1,0.7016704082489014,-0.03616926074028015,0.3344988524913788,0.6655011475086212,TEN,NYG,0.7016704082489014,0.6655011475086212,-0.03616926074028015,7,60,NA,NA
2018121608,2193,(:26) (Punt formation) R.Dixon right tackle to TEN 45 for 14 yards (A.Firkser). Fake Punt.,Punt,Non-Special Teams Result,NA,NA,14,2,4,10,NYG,69,00:26:00,0,7,NA,NA,NA,2018,15,NA,NYG,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,1,2,0.2921067774295807,0.022955089807510376,0.31506186723709106,0.6849381327629089,NYG,TEN,0.2921067774295807,0.31506186723709106,0.022955089807510376,-7,31,NA,NA
2018121608,2915,"(5:40) B.Kern punts 40 yards to NYG 19, Center-B.Brinkley. J.Davis to NYG 17 for -2 yards (B.Brinkley, L.Stocker).",Punt,Return,40,-2,42,3,4,8,TEN,69,05:40:00,0,7,33338,46683,NA,2018,15,NA,NYG,TEN,Brett Kern,P,6-2,214,1986-02-17,Toledo,Jawill Davis,WR,6-1,191,04/06/1995,Bethune-Cookman,NA,NA,NA,NA,NA,NA,-2.5,3,2,0.7493999600410461,-0.02752971649169922,0.2781297564506531,0.7218702435493469,TEN,NYG,0.7493999600410461,0.7218702435493469,-0.02752971649169922,7,69,NA,NA
2018121608,3274,"(:55) R.Dixon punts 35 yards to TEN 31, Center-Z.DeOssie, downed by NYG-N.Stupar.",Punt,Downed,35,NA,35,3,4,3,NYG,44,00:55:00,0,14,43517,NA,NA,2018,15,NA,NYG,TEN,Riley Dixon,P,6-4,221,1993-08-24,Syracuse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,2,3,0.06284128129482269,-0.013119861483573914,0.04972141981124878,0.9502785801887512,NYG,TEN,0.06284128129482269,0.04972141981124878,-0.013119861483573914,-14,56,NA,NA
2018121608,3377,"(14:17) B.Kern punts 57 yards to NYG 10, Center-B.Brinkley. J.Davis to NYG 14 for 4 yards (B.Trawick, W.Compton). NYG-A.Hamilton was injured during the play.  PENALTY on NYG-U.Eligwe, Illegal Block Above the Waist, 7 yards, enforced at NYG 14.",Punt,Return,57,4,60,4,4,8,TEN,43,14:17:00,0,14,33338,46683,NA,2018,15,NA,NYG,TEN,Brett Kern,P,6-2,214,1986-02-17,Toledo,Jawill Davis,WR,6-1,191,04/06/1995,Bethune-Cookman,NA,NA,NA,NA,NA,NA,-2.5,3,2,0.9437437653541565,0.0060636624693870544,0.05019257217645645,0.9498074278235435,TEN,NYG,0.9437437653541565,0.9498074278235435,0.0060636624693870544,14,43,NA,NA
2018121608,3531,"(12:18) R.Dixon punts 42 yards to TEN 47, Center-Z.DeOssie, out of bounds.",Punt,Out of Bounds,42,NA,42,4,4,6,NYG,99,12:18:00,0,14,43517,NA,NA,2018,15,NA,NYG,TEN,Riley Dixon,P,6-4,221,1993-08-24,Syracuse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,2,3,0.029348598793148994,-7.532704621553421e-4,0.028595328330993652,0.9714046716690063,NYG,TEN,0.029348598793148994,0.028595328330993652,-7.532704621553421e-4,-14,1,NA,NA
2018121609,152,"(13:38) B.Pinion punts 43 yards to SEA 41, Center-C.Holba, fair catch by T.Lockett.",Punt,Fair Catch,43,NA,43,1,4,2,SF,94,13:38:00,0,0,42508,42412,NA,2018,15,NA,SF,SEA,Bradley Pinion,P,6-5,240,1994-06-01,Clemson,Tyler Lockett,WR,5-10,182,1992-09-28,Kansas State,NA,NA,NA,NA,NA,NA,-3.5,3,3,0.4734140932559967,0.00415155291557312,0.4775656461715698,0.5224343538284302,SF,SEA,0.4734140932559967,0.4775656461715698,0.00415155291557312,0,6,NA,NA
2018121609,676,"(4:49) M.Dickson punts 38 yards to SF 1, Center-T.Ott, downed by SEA-T.Ott.",Punt,Downed,38,NA,38,1,4,3,SEA,71,04:49:00,7,6,46218,NA,NA,2018,15,NA,SF,SEA,Michael Dickson,P,6-2,208,1996-01-04,Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5,2,3,0.500087320804596,-0.05447995662689209,0.5543926358222961,0.44560736417770386,SEA,SF,0.500087320804596,0.44560736417770386,-0.05447995662689209,-1,71,NA,NA
2018121609,1047,"(15:00) M.Dickson punts 41 yards to SF 2, Center-T.Ott, downed by SEA-N.Thorpe.",Punt,Downed,41,NA,41,2,4,10,SEA,53,15:00:00,7,6,46218,NA,NA,2018,15,NA,SF,SEA,Michael Dickson,P,6-2,208,1996-01-04,Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5,2,3,0.4671674370765686,-0.04185605049133301,0.5746886134147644,0.4253113865852356,SEA,SF,0.4671674370765686,0.4253113865852356,-0.04185605049133301,-1,53,NA,NA
2018121609,2100,"(:09) M.Dickson punts 52 yards to SF 20, Center-T.Ott, out of bounds.",Punt,Out of Bounds,52,NA,52,2,4,7,SEA,82,00:09:00,17,13,46218,NA,NA,2018,15,NA,SF,SEA,Michael Dickson,P,6-2,208,1996-01-04,Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5,2,1,0.30528977513313293,0.025990337133407593,0.6687198877334595,0.3312801122665405,SEA,SF,0.30528977513313293,0.3312801122665405,0.025990337133407593,-4,82,NA,NA
2018121609,2269,"(13:02) M.Dickson punts 55 yards to SF 19, Center-T.Ott. T.Taylor to SF 30 for 11 yards (J.Coleman, T.Ott).",Punt,Return,55,11,44,3,4,9,SEA,36,13:02:00,17,13,46218,44990,NA,2018,15,NA,SF,SEA,Michael Dickson,P,6-2,208,1996-01-04,Texas,Trent Taylor,WR,5-8,181,1994-04-30,Louisiana Tech,NA,NA,NA,NA,NA,NA,-3.5,3,3,0.2629166841506958,0.02219599485397339,0.7148873209953308,0.2851126790046692,SEA,SF,0.2629166841506958,0.2851126790046692,0.02219599485397339,-4,36,NA,NA
2018121609,2436,"(10:58) B.Pinion punts 55 yards to end zone, Center-C.Holba, Touchback.",Punt,Touchback,55,NA,35,3,4,10,SF,65,10:58:00,17,13,42508,NA,NA,2018,15,NA,SF,SEA,Bradley Pinion,P,6-5,240,1994-06-01,Clemson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5,3,3,0.6703400015830994,0.007885754108428955,0.6782257556915283,0.3217742443084717,SF,SEA,0.6703400015830994,0.6782257556915283,0.007885754108428955,4,35,NA,NA
2018121609,2618,"(7:01) M.Dickson punts 54 yards to SF 15, Center-T.Ott. T.Taylor to SF 19 for 4 yards (N.Thorpe; J.Coleman). PENALTY on SEA-N.Thorpe, Unsportsmanlike Conduct, 15 yards, enforced at SF 19.",Punt,Return,54,4,35,3,4,12,SEA,41,07:01:00,17,13,46218,44990,NA,2018,15,NA,SF,SEA,Michael Dickson,P,6-2,208,1996-01-04,Texas,Trent Taylor,WR,5-8,181,1994-04-30,Louisiana Tech,NA,NA,NA,NA,NA,NA,-3.5,3,3,0.23820477724075317,0.02134031057357788,0.740454912185669,0.25954508781433105,SEA,SF,0.23820477724075317,0.25954508781433105,0.02134031057357788,-4,41,NA,NA
2018121609,3887,"(4:29) B.Pinion punts 41 yards to SEA 34, Center-C.Holba, fair catch by T.Lockett.",Punt,Fair Catch,41,NA,41,4,4,10,SF,35,04:29:00,23,23,42508,42412,NA,2018,15,NA,SF,SEA,Bradley Pinion,P,6-5,240,1994-06-01,Clemson,Tyler Lockett,WR,5-10,182,1992-09-28,Kansas State,NA,NA,NA,NA,NA,NA,-3.5,3,3,0.4447427988052368,0.06017857789993286,0.5049213767051697,0.4950786232948303,SF,SEA,0.4447427988052368,0.5049213767051697,0.06017857789993286,0,65,NA,NA
2018121609,4028,"(2:46) M.Dickson punts 65 yards to end zone, Center-T.Ott, Touchback.",Punt,Touchback,65,NA,45,4,4,9,SEA,75,02:46:00,23,23,46218,NA,NA,2018,15,NA,SF,SEA,Michael Dickson,P,6-2,208,1996-01-04,Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5,3,3,0.3754093050956726,0.04171699285507202,0.5828737020492554,0.41712629795074463,SEA,SF,0.3754093050956726,0.41712629795074463,0.04171699285507202,0,75,NA,NA
2018121609,4205,"(1:47) B.Pinion punts 53 yards to SEA 28, Center-C.Holba. T.Lockett to SEA 40 for 12 yards (G.Mabin). PENALTY on SEA-M.Turner, Illegal Block Above the Waist, 10 yards, enforced at SEA 36.",Punt,Return,53,8,55,4,4,28,SF,29,01:47:00,23,23,42508,42412,NA,2018,15,NA,SF,SEA,Bradley Pinion,P,6-5,240,1994-06-01,Clemson,Tyler Lockett,WR,5-10,182,1992-09-28,Kansas State,NA,NA,NA,NA,NA,NA,-3.5,3,2,0.4734325408935547,-0.030493855476379395,0.4429386854171753,0.5570613145828247,SF,SEA,0.4734325408935547,0.4429386854171753,-0.030493855476379395,0,71,NA,NA
2018121609,4423,"(:18) M.Dickson punts 62 yards to end zone, Center-T.Ott, Touchback.",Punt,Touchback,62,NA,42,4,4,15,SEA,72,00:18:00,23,23,46218,NA,NA,2018,15,NA,SF,SEA,Michael Dickson,P,6-2,208,1996-01-04,Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5,1,3,0.43375951051712036,-0.12781482934951782,0.6940553188323975,0.30594468116760254,SEA,SF,0.43375951051712036,0.30594468116760254,-0.12781482934951782,0,72,NA,NA
2018121609,4613,"(7:36) M.Dickson punts 59 yards to SF 23, Center-T.Ott. T.Taylor pushed ob at SF 38 for 15 yards (D.Hill).",Punt,Return,59,15,44,5,4,6,SEA,92,07:36:00,23,23,46218,44990,NA,2018,15,NA,SF,SEA,Michael Dickson,P,6-2,208,1996-01-04,Texas,Trent Taylor,WR,5-8,181,1994-04-30,Louisiana Tech,NA,NA,NA,NA,NA,NA,-3.5,2,2,0.23003784962929785,0.20661072828806937,0.5633514220826328,0.4366485779173672,SEA,SF,0.23003784962929785,0.4366485779173672,0.20661072828806937,0,92,NA,NA
2018121610,686,"(3:13) (Punt formation) J.Berry punts 44 yards to NE 22, Center-K.Canaday, fair catch by J.Edelman.",Punt,Fair Catch,44,NA,44,1,4,23,PIT,76,03:13:00,7,7,42333,34683,NA,2018,15,NA,PIT,NE,Jordan Berry,P,6-5,195,1991-03-18,Eastern Kentucky,Julian Edelman,WR,5-10,200,1986-05-22,Kent State,NA,NA,NA,NA,NA,NA,-2.5,3,3,0.4909098148345947,0.011504381895065308,0.50241419672966,0.49758580327033997,PIT,NE,0.4909098148345947,0.50241419672966,0.011504381895065308,0,24,NA,NA
2018121610,836,"(1:27) (Punt formation) R.Allen punts 38 yards to PIT 8, Center-J.Cardona, downed by NE-M.Slater.",Punt,Downed,38,NA,38,1,4,8,NE,64,01:27:00,7,7,40437,NA,NA,2018,15,NA,PIT,NE,Ryan Allen,P,6-2,220,1990-02-28,Louisiana Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,3,3,0.4713946282863617,0.014394491910934448,0.5142108798027039,0.48578912019729614,NE,PIT,0.4713946282863617,0.48578912019729614,0.014394491910934448,0,64,NA,NA
