gameId,playId,punt_distance,punt_direction,kick_type,kick_contact_type,hang_time,furthest_blocker_dist,closest_gunner_dist
2018100701,1150,48,L,N,CC,4.28,36.39917581484504,4.939635614091389
2018100701,173,51,C,N,CC,4.74,43.77371014661654,9.95281367252496
2018100701,2132,55,C,N,CC,4.99,44.46932538278493,3.9777506206397626
2018100701,317,48,L,N,CC,4.6,42.224316453910774,9.462837840732563
2018100702,1722,25,R,A,CC,4.13,41.55298424902837,8.959157326445384
2018100702,1828,50,R,N,CC,4.61,47.28127324850717,17.49361312022191
2018100702,2058,36,R,N,CC,3.52,40.67089008123624,4.646557865775486
2018100702,247,44,R,A,CC,4.42,49.74652249152698,4.700478699026301
2018100702,2497,58,C,A,CC,5.03,60.937083947297644,3.8796520462536326
2018100702,3148,32,R,N,CC,4.03,24.031500161246697,8.26658938135916
2018100702,3909,37,C,N,CC,3.6,49.53457075619006,17.878626904770957
2018100702,687,50,C,N,CC,5.33,41.343613775285775,9.945677453044613
2018100703,1350,43,C,N,CC,3.39,44.65199323658463,16.22007706516834
2018100703,1458,43,L,A,CC,4.59,31.262541483379113,2.698240167220109
2018100703,1543,46,R,N,CC,4.33,63.3286609680009,1.897630100941699
2018100703,1637,47,C,A,CC,4.22,37.28257635947387,6.0362322685595835
2018100703,3129,64,R,N,KTB,4.73,58.49795295563769,9.682520333053782
2018100703,3424,55,C,N,CC,4.66,56.82202741895083,10.87559193791308
2018100703,3540,49,C,N,CC,4.9,35.27589828764109,3.454113489739447
2018100703,3718,44,C,N,CC,4.09,45.111387697564794,14.098687882210884
2018100703,4645,41,L,A,CC,4.36,30.026155265035186,7.190340742969001
2018100703,4855,56,C,N,CC,4.76,32.3570981393573,15.612728781350173
2018100703,708,28,L,A,CC,3.97,27.288790739056207,7.4823124767681275
2018100703,818,41,L,A,CC,4.19,26.15705067472248,8.120301718532374
2018100703,970,59,C,N,CC,4.73,40.19368731529865,6.649037524333877
2018100704,1568,37,R,A,CC,4.3,38.71075561132849,4.960372969848131
2018100704,2023,43,C,N,CC,4.92,40.82956894212821,7.944287255632186
2018100704,324,51,C,A,MBC,4.37,29.32333030199673,0.908019823572145
2018100704,3913,53,C,N,CC,4.65,48.97702828878045,3.3906341589738074
2018100705,2406,53,C,N,CC,5.16,48.65510970083204,6.360770393592278
2018100705,4518,63,C,N,CC,4.62,54.74153998564527,17.159082143284937
2018100705,668,25,L,A,CFFG,4,25.119016700500044,1.9972230721679542
2018100706,1103,45,L,A,CC,4.51,39.85036260813696,1.6959363195592005
2018100706,1287,49,L,N,CC,4.43,37.06791739496569,11.896087592145573
2018100706,1377,43,C,A,CC,4.39,36.24970344706284,12.458475027064912
2018100706,2167,50,C,A,CC,4.18,50.02802114815256,11.100423415347727
2018100706,2928,45,R,N,CFFG,3.11,56.456585089783815,17.095145509763878
2018100706,3032,46,L,A,CFFG,4.16,47.42700180277054,2.1421951358361246
2018100706,3120,57,C,N,CC,4.77,49.95045745536272,11.60262470305749
2018100707,1236,51,C,N,CC,5.09,49.663251001117516,10.40815065225326
2018100707,1695,55,C,N,CC,4.9,47.75340511419054,6.501576731839735
2018100707,2303,42,C,N,CC,4.71,50.39543828562264,2.7064737205448735
2018100708,1147,50,C,N,CC,4.11,34.50133040913061,23.36965767828019
2018100708,1237,43,R,N,CC,4.2,43.28174673000155,5.665906811799855
2018100708,1376,46,R,N,CC,4.33,32.68244941860998,9.848639499951245
2018100708,2183,50,L,N,CC,4.71,32.19957297853498,15.232307769999933
2018100708,375,51,R,N,CC,4.57,54.13074911729932,13.513252754240929
2018100708,965,59,C,N,CC,4.07,42.07979325044267,11.120071942213324
2018100709,1469,41,L,N,CC,3.19,36.55387393970713,18.903251043140706
2018100709,3311,34,C,A,CC,4.09,45.702498837590916,6.480347212920004
2018100709,383,55,C,N,CC,4.25,38.08055934463149,18.138142131982537
2018100710,1351,46,C,N,CC,4.91,33.942742965175924,1.7252536045462956
2018100710,1477,50,R,N,CC,4.31,49.37706046333662,0.5977457653551383
2018100710,1778,51,C,N,CC,4.86,54.46555608822882,1.4956603892595366
2018100710,2408,52,C,N,CC,4.59,40.28965624077723,9.621876116433834
2018100710,2788,29,C,A,BF,4.21,25.59676737402596,0.9264987857520386
2018100710,666,40,C,N,CC,4.55,31.457107305027268,2.211650967037971
2018100711,156,38,C,N,CC,3.29,52.36089093970806,9.861384284166196
2018100711,253,5,NA,N,CC,NA,39.642993075700026,6.707637438025406
2018100711,3642,54,C,N,CC,4.98,55.45348501221542,10.217715008748286
2018100712,1052,36,C,N,CC,4.99,30.80901491446943,2.476206776503124
2018100712,2851,49,L,N,CC,4.51,48.53360073186411,13.700364958642528
2018100712,2943,52,C,N,CFFG,3.65,52.39704667249863,18.456546264130786
2018100712,3117,48,L,N,CC,5,38.603871567499546,9.260912482039773
2018100712,3630,47,C,N,CC,4.26,40.08206830990636,10.541313959843903
2018100712,4211,32,C,A,CC,4.7,35.82389426067467,3.5011569516375585
2018101100,1288,50,C,N,CC,4.63,48.87949672408668,2.178623418583403
2018101100,1387,44,C,A,MBDR,4.51,47.06133232283166,5.348429676082504
2018101100,1879,50,C,N,CC,4.51,32.03944131847495,9.065274402906947
2018101100,3441,50,R,N,MBDR,4.88,42.51543837243125,4.174937125275064
2018101100,3539,50,C,A,CFFG,4.3,52.572996871017345,11.121303880391002
2018101100,4155,53,C,A,CFFG,4.58,30.132789449368943,5.275992797569006
2018101100,615,41,C,A,CC,4.34,26.545545765721222,6.872044819411466
2018101100,708,51,R,N,CC,4.66,36.3305188512358,10.335153603115923
2018101100,983,52,C,N,CC,4.86,44.08544544404649,6.834215390225857
2018101400,1135,44,C,N,CC,3.74,37.0787809939863,17.217026456389036
2018101400,1655,51,R,N,CC,4.98,45.081058106481926,5.322189399110109
2018101400,2231,54,C,N,CC,5.13,44.12114232428712,8.116088959591318
2018101400,619,37,C,A,MBDR,4.44,44.833024658169116,2.849298159196401
2018101401,1269,33,R,A,CC,4.06,29.48702256925918,6.646878966853541
2018101401,1376,69,C,N,CC,4.61,53.190000000000005,15.69228154221049
2018101401,1571,51,C,N,CC,4.51,42.78680404049828,13.95725617734375
2018101401,2217,28,C,A,CC,4.25,28.684563793092615,3.2062439083762784
2018101401,262,32,C,A,CC,4.53,38.47433560180084,1.09416634932719
2018101401,2661,63,L,N,CC,4.25,68.39623162134008,9.744577979574077
2018101401,2901,35,L,A,CC,4.02,59.79007442711541,1.645144370564486
2018101401,3194,33,C,A,CC,4.14,31.75436505427247,5.670670154399751
2018101402,1005,37,C,N,CC,3.54,42.265704773492175,9.921169285925927
2018101402,1357,41,C,N,CC,4.65,36.92424948458669,5.338885651519439
2018101402,1474,29,R,N,MBDR,4.25,33.6846226043873,5.8742914466342215
2018101402,178,54,C,N,CC,4.8,48.10076922461844,13.7328584060275
2018101402,2461,47,C,N,MBDR,3.95,43.74822739266129,21.42021941997794
2018101402,2651,49,C,N,CC,4.77,44.720381259555474,13.809435180339568
2018101402,3314,42,C,N,CC,4.15,35.53659522239012,3.4114659605512667
2018101402,643,41,R,N,CFFG,4.09,38.56625079003663,10.721851519210661
2018101402,899,32,C,N,CC,4.48,24.86310117423006,2.1971800108320747
2018101403,1546,60,L,N,CC,5.32,49.33210820550852,14.771763604932222
2018101403,2424,42,C,N,CC,3.97,49.29318411301911,8.754713016427216
2018101403,2530,53,R,N,CC,4.37,40.18159280068424,18.2591127933424
2018101403,3013,45,R,N,CC,4.68,35.77330988320762,12.841140915043336
2018101403,532,38,C,N,MBDR,4.73,36.82472674711924,6.727176227809104
2018101403,856,49,L,N,CC,4.72,45.969195120210664,7.16634495401945
2018101404,1273,47,C,N,CC,4.13,44.67349661712187,6.674443797051562
2018101404,161,42,C,A,CC,4.71,49.68585814897434,1.5455743269089324
2018101404,245,42,C,A,CC,4.56,45.78971281849233,2.495455870176834
2018101405,1271,50,R,N,CC,4.68,49.633159278853086,7.759188101857049
2018101405,135,51,L,N,CC,4.4,43.20361674674935,4.84484261870291
2018101405,1888,55,C,N,CC,4.56,50.931017072114315,5.611933713079658
2018101405,2545,61,C,N,CC,4.49,48.21691197080128,23.861106428663355
2018101405,2902,34,C,A,CC,4.39,33.01340333864413,4.92878281120197
2018101405,3258,47,R,N,CC,4.78,31.806015154369774,6.829846264741255
2018101405,3642,43,R,N,CC,3.79,38.88625978414483,8.75514134666025
2018101405,953,49,L,N,CC,4.4,35.915285046898894,5.4471276834676825
2018101406,2021,45,R,N,CC,4.9,26.761885210126735,3.3209938271547568
2018101406,742,48,L,A,CC,4.39,46.645029745943994,15.102691813051077
2018101407,1573,36,L,A,CC,4.62,38.84349108924171,3.9702015062210623
2018101407,2457,37,C,N,CC,4.52,26.698992490354392,8.665194746801717
2018101408,1079,39,C,N,CC,4.11,42.70705094009653,6.492618886089034
2018101408,1939,40,C,N,CC,3.81,46.13365907881143,1.076707945545124
2018101408,251,51,C,N,CC,4.73,37.90341937081667,6.27236000242333
2018101408,403,40,R,N,CC,4.66,36.147405162749926,4.1827383375009255
2018101409,129,46,C,A,CC,4.51,43.00820386856442,5.98546572958195
2018101409,1449,30,L,A,CC,4.3,41.04497289559344,4.387824062106411
2018101409,1649,30,C,A,CC,4.84,38.64469562566123,1.9026297590440446
2018101409,2433,48,C,A,CC,3.86,37.15612466337144,8.787809738495698
2018101409,459,45,L,A,CC,4.06,52.9329840458669,9.570757545774516
2018101410,117,53,C,N,CC,4.68,40.402694217093995,8.054917752528588
2018101410,1258,40,C,N,CC,4.18,31.407879584588326,4.856305179866688
2018101410,2085,40,C,N,CC,3.9,36.13522658016689,7.480888984606033
2018101410,3770,39,C,N,CC,4.4,37.9806503367175,11.939254583096885
2018101411,1338,34,C,A,CC,4.36,32.45905882800671,1.4080127840328753
2018101411,1511,46,C,N,CC,4.45,46.355807618894964,8.3519578542998
2018101411,1915,45,R,N,CC,4.17,46.23913926534533,9.204042590079638
2018101411,2809,37,C,A,CC,4.24,31.790542618835556,1.4317122615944888
2018101411,3377,46,C,N,CC,4.68,45.60858033309084,12.849046657242704
2018101411,3461,44,C,N,CC,3.34,48.193569073062015,23.53979609087556
2018101411,897,45,R,N,CC,4.66,40.02691594414937,13.088670673525248
2018101500,1718,40,L,N,CC,4.77,39.3516467253913,5.077105474578992
2018101500,2662,36,C,N,CC,3.25,47.853368742440686,8.139834150644592
2018101500,3265,45,C,N,CC,4.49,35.976428394158305,3.080016233723449
2018101500,3355,38,C,N,CC,4.98,26.875806964628993,2.299434713141471
2018101500,3476,47,R,N,CC,4.71,53.57795255513223,3.3715278435747753
2018101500,696,34,C,A,CC,4.45,20.987608248678548,0.5336665625650532
2018101800,1126,56,L,N,CC,4.1,43.60645021094929,2.9642030969553974
2018101800,1346,50,L,N,BF,4.55,53.24089123972287,1.0890362712049586
2018101800,1468,39,C,N,CC,4.06,32.98698531239252,1.4577379737113219
2018101800,1725,41,L,A,CC,4.42,40.27011919525444,6.134989812542484
2018101800,284,54,R,N,CC,4.41,59.83934909405349,3.3654271645661944
2018101800,2889,46,C,N,CC,4.15,32.91524418867344,10.406344218792688
2018101800,3244,48,C,N,CFFG,4.3,40.4588741810743,16.522399946738982
2018101800,3360,48,L,A,CC,4.12,52.5428063582447,2.506671099286864
2018101800,3703,48,L,N,CC,4.61,40.92453176274592,8.551643116968815
2018101800,887,39,C,N,CC,4.74,36.04248742803416,2.2811619846034623
2018102100,2133,40,C,A,CC,4.23,35.98531089208485,12.41022965138035
2018102100,2261,54,L,N,CC,4.14,38.32784105581739,14.39880550601334
2018102100,3032,32,R,A,CC,4.33,35.31193849111091,1.5664609794054847
2018102100,469,49,L,N,CC,4.58,42.34871544687041,7.337097518774023
2018102101,2344,52,C,N,CC,4.45,38.429623989833686,19.61851421489406
2018102101,3053,53,C,N,CC,4.24,57.258971349475004,8.668679253496466
2018102101,789,38,C,A,CC,4.41,41.86602082835196,2.6504716561397164
2018102102,1651,43,C,N,CC,4.25,55.7410530937477,12.178148463539111
2018102102,2179,53,C,A,MBDR,4.09,46.194988905724394,6.468941180749746
2018102102,4052,37,C,N,CC,4.45,42.52635065462354,3.2640159313336734
2018102102,560,47,C,N,CC,4.27,34.08463730186959,6.454215676594643
2018102103,126,46,C,N,CC,4.51,41.73351650652027,4.414079745541526
2018102103,1394,51,L,N,CC,5.08,57.824359053948875,4.634058696218677
2018102103,2579,41,L,A,CC,4.45,46.65415951445273,5.35631403112252
2018102103,2717,46,C,N,CC,4.79,32.72427386512953,3.9080685766756984
2018102103,337,40,R,A,CC,4.07,38.50436468765587,5.452485671691398
2018102103,528,48,L,N,CC,4.53,49.663769490444444,3.113727669530526
2018102104,2463,61,R,N,CC,4.25,51.21802905227807,15.003656221068246
2018102104,2996,32,C,A,CC,4.33,40.100244388282725,2.4269528219559633
2018102104,3798,29,C,A,CC,4.33,32.5282215929491,3.656364314452267
2018102104,789,54,R,N,MBDR,4.77,52.121428414808435,6.750059258999142
2018102104,995,43,C,A,CC,3.95,54.71660534060934,9.200912998175772
2018102105,124,60,R,N,CC,4.6,53.635618762162146,3.548126266073404
2018102105,3075,55,L,N,CC,4.75,54.36861778636642,15.174402788907374
2018102105,3594,49,R,N,CC,4.48,40.08207205222804,5.371517476467894
2018102105,738,37,C,A,CC,4.06,39.796072670553805,2.1552030066794234
2018102106,125,49,C,N,CC,4.49,31.61731329509197,6.2539587462662425
2018102106,2576,51,C,N,CC,5.22,28.372037290261698,6.189095248903508
2018102106,581,61,R,N,CC,4.31,64.53055477833736,7.831557954838871
2018102107,1029,53,R,N,MBDR,4.78,42.072657391707494,1.0630145812734646
2018102107,1497,58,C,N,CC,4.32,45.02652218415276,13.936032433946185
2018102107,1587,42,L,N,CC,4.96,37.76400402499714,1.6703592427977867
2018102107,1729,27,C,A,CC,4.65,32.072968369017545,3.423127225213811
2018102107,1817,60,C,N,CC,4.56,55.23989862409235,20.31545224699661
2018102107,1917,53,C,N,CC,4.93,35.580637993155776,6.56902580296348
2018102107,2078,53,C,N,CC,4.87,33.11406347762232,9.92351248298706
2018102107,2406,31,L,N,CC,4.03,32.944330316459606,4.842323822298549
2018102107,3222,57,R,N,CC,4.86,34.15177008589746,18.303849321932265
2018102107,592,47,R,N,CFFG,4.78,22.573907504018887,3.3420053859920684
2018102107,744,41,C,N,CC,4.47,32.92894775118088,2.359512661546878
2018102108,1103,47,C,N,CC,4.53,32.54472921995204,1.6832409215557929
2018102108,130,47,C,N,CC,3.55,43.73077291793503,8.236583029387852
2018102108,3353,53,C,N,CC,4.21,49.15037843191037,15.392368238838364
2018102108,791,54,C,N,CC,4.59,45.884822109277046,2.36881827078398
2018102109,1838,79,R,N,MBDR,4.41,62.38807898949926,22.348693474116104
2018102109,2576,35,L,A,CC,4.59,46.25225724221467,4.133533597299047
2018102109,2756,53,C,N,CC,4.59,41.26997576931686,12.555317598531714
2018102109,3906,43,C,N,CC,3.91,32.174828670872515,3.9616410741004806
2018102109,4445,54,R,N,CC,4.46,63.68555958771188,16.75418156759679
2018102109,4748,54,C,N,CC,4.65,42.98530213921964,8.467449438880644
2018102109,811,41,R,N,CC,4.83,23.972125479397942,6.7566633777331235
2018102110,1029,41,R,N,CC,3.98,43.25963129755037,4.876402362397912
2018102110,1412,40,C,N,CC,4.54,26.54579627737694,4.890746364308817
2018102110,148,33,C,N,CC,3.31,44.26390403025924,6.658235501993001
2018102110,2220,41,C,N,CC,4.34,34.600442193706144,10.729109935125097
2018102110,2360,41,C,A,CC,4.6,38.72538831309507,3.156010139400697
2018102110,2448,45,C,N,CC,4.4,46.71524162412093,6.559153908851355
2018102110,3711,37,C,N,CC,3.94,20.36150289148618,1.0793516572461408
2018102110,620,27,R,A,CC,4.4,40.18913534775288,0.988837701546616
2018102111,126,50,L,N,CFFG,2.78,43.99231978425324,23.344012080188783
2018102111,2168,34,C,N,CC,4.11,42.687070642057414,11.03435090977263
2018102111,3155,29,L,A,CC,4.42,37.22500772330343,3.6501232855891304
2018102111,3243,46,C,N,CC,4.09,46.593395454720834,10.656528515421895
2018102200,1153,39,C,N,CC,4.76,36.210995567644915,4.0461957441527625
2018102200,1240,52,C,N,CC,4.61,34.89611153122938,7.853483303604841
2018102200,171,49,R,N,CC,4.67,41.52305504174759,16.308280105516953
2018102200,3067,40,C,N,CC,4.83,30.417305929355418,2.8617477177417294
2018102200,682,45,C,N,CC,4.82,41.47082106734807,4.105898196497321
2018102500,1210,60,C,N,BC,4.98,55.056401989232825,10.209079292472953
2018102500,2049,41,C,N,CC,4.56,47.48121523297397,5.288184943815787
2018102500,2060,42,R,N,CC,4.66,55.056368387317384,1.0683164325236154
2018102500,2615,37,R,A,CC,4.86,46.96871511974753,1.7528548142958074
2018102500,2736,53,C,N,CC,4.63,52.7904915680845,11.682914876005901
2018102500,3779,50,C,N,CC,4.59,44.65949395145449,14.644760155086189
2018102500,386,42,C,N,CC,3.87,58.126848357708155,9.78081796170443
2018102500,4080,31,R,A,CC,4.27,50.44684826626932,4.393927627988426
2018102800,1437,51,C,N,CC,4.26,43.5606106476941,17.22916713018944
2018102800,2455,60,C,N,CC,4.72,53.47011314743966,9.609755459947976
2018102800,3407,44,L,A,CC,4.08,45.46684616289104,2.0974508337503392
2018102800,776,53,C,N,CC,4.47,59.77194827007064,13.604943954313077
2018102801,2345,51,R,N,CC,4.84,48.96016441965856,16.34640633289164
2018102801,3502,57,C,N,CC,4.54,58.48536911057328,11.721996416993136
2018102801,696,53,C,N,CC,4.41,38.97665583397323,13.945612213165827
2018102802,1246,35,C,A,CC,4.4,39.878912974152136,3.7608509675338087
2018102802,1539,39,C,A,CC,4.45,34.91009166415923,7.840408152641026
2018102802,1977,35,L,A,CC,4.06,29.03758426591303,9.624302572134773
2018102802,2689,40,C,N,CC,2.98,39.96329440874463,12.636000158277934
2018102802,3570,48,L,A,BOG,3.71,47.027502591568684,13.00161528426372
2018102802,3855,48,C,A,CC,4.52,59.37521115751926,1.8075950874020368
2018102802,498,55,R,N,CC,3.92,59.68091152118908,18.712736304453177
2018102803,1557,44,C,N,CC,4.19,34.82804186284379,4.448909978859986
2018102803,3261,47,R,N,CC,4.34,55.54216416381342,2.0961870145576205
2018102803,4054,61,R,N,CC,4.93,43.66634974439701,13.317886468955953
2018102803,561,51,C,N,CC,4.17,43.58682599134743,7.570812373847336
2018102803,673,44,C,N,CC,3.62,40.371011877335945,10.506764487700295
2018102804,1965,50,L,N,CC,4.74,43.787422851773314,16.921066751242368
2018102804,3188,50,C,N,CC,4.38,34.410489679747364,7.177722480007154
2018102804,3377,49,R,N,CC,5.04,41.19623283748164,0.9265527507918818
2018102804,3842,60,C,N,CC,4.66,67.6163360438881,10.03611478611121
2018102805,115,44,C,N,CC,3.61,36.232506123645386,2.1772000367444453
2018102805,1544,50,L,N,CC,4.45,45.65728419431011,7.1535236072861315
2018102805,216,55,L,N,CC,4.84,45.02994226067806,10.545297530179031
2018102805,3622,41,R,A,CC,4.47,51.81622236327153,4.642208526122024
2018102805,3716,59,R,N,CC,4.33,61.058734018975535,2.958445537778243
2018102806,1086,46,C,N,CC,3.82,54.32919012832789,12.795663327862306
2018102806,1880,54,C,N,CC,4.52,41.67931381392933,12.289442623650595
2018102806,219,47,R,N,CC,4.65,41.2222876609244,5.741724479631537
2018102806,3175,44,L,N,CC,4.16,38.69758261183766,2.386650372383859
2018102806,3389,58,R,N,CC,4.55,50.081678286575034,16.969319373504646
2018102807,2487,45,C,N,CC,4.71,56.46471907306367,7.320245897509175
2018102807,3169,38,C,N,CC,4.3,42.4535628657949,2.264906179072325
2018102807,3463,54,C,N,CC,4.33,58.10225641057325,5.180366782381341
2018102807,3568,41,C,N,CC,4.95,29.477274297329465,1.2103718436910227
2018102807,3691,46,R,N,CC,4.5,56.76039464274363,4.476438316340344
2018102807,484,48,L,N,CC,4.06,35.94871068619847,8.853530369293367
2018102807,651,52,C,N,CC,4.79,46.026900829840805,15.147253876528247
2018102807,985,45,C,N,CC,4.14,37.07139733001712,20.026744618135023
2018102808,1193,46,R,N,CC,3.84,47.98735250042453,4.8652646382288385
2018102808,420,55,C,N,CC,4.62,61.296207060469904,9.926550256760917
2018102809,136,48,R,N,CC,4.79,33.53029823905538,2.0357799488156894
2018102809,1866,38,C,A,CC,4.25,46.02215227474699,4.043167075449642
2018102809,2190,36,C,A,CC,3.92,39.278004022607874,1.1410959644131597
2018102809,222,55,R,N,CC,4.27,58.67404877797339,16.28649747490233
2018102809,2377,40,C,N,MBDR,3.8,37.293668363409886,4.067284106132735
2018102809,2711,45,C,N,CC,3.56,48.09204715958763,9.747081614514158
2018102809,3409,40,C,N,CC,4.39,38.39037639825898,2.5023389059038355
2018102809,543,41,L,A,CC,4.18,58.08941469837685,1.3708756325794087
2018102809,785,45,C,A,CC,4.3,52.833990006434306,1.4041723540933277
2018102810,1069,47,R,N,CC,4.74,54.0755619480741,1.5831929762350503
2018102810,1155,43,C,N,CC,4.7,49.32454257263823,10.133040017684722
2018102810,1524,55,C,N,CC,4.81,65.46128015857924,2.821099076601173
2018102810,2252,48,R,N,CC,4.68,31.44318050070635,3.480359176866668
2018102810,724,51,C,N,CC,3.74,56.51485556913332,16.630989146770553
2018102811,1453,41,C,N,CC,3.48,56.607961454198296,6.43156279608619
2018102811,2652,40,C,A,CC,4.4,50.917954593640154,0.7334848328356907
2018102811,3697,30,C,A,CC,4.28,35.808039600067474,3.7820893696474163
2018102811,851,56,C,N,CC,4.09,43.454318542579855,10.369580512248316
2018102900,2817,55,C,N,CC,4.01,47.427427718568076,18.912519662911127
2018102900,3178,28,C,A,CC,3.73,36.98619201810319,4.388803937293169
2018102900,3646,36,L,A,CC,4.19,47.91337391584943,6.8549325306672415
2018110100,1675,36,C,N,CC,4.15,43.827137711696395,2.2063771209836274
2018110100,2518,48,C,N,CC,4.72,40.1625559445611,12.371616709226002
2018110100,2687,44,C,N,CC,4.52,31.831019462153584,5.244435145942796
2018110100,3679,36,C,N,CC,4.62,35.275295888199146,3.7437013769797485
2018110100,656,40,L,N,CC,3.52,38.387510989903994,15.100956923321123
2018110400,1105,43,R,N,CFFG,3.11,49.912716816458705,11.5850334483764
2018110400,1883,36,C,A,CC,4.53,28.793584354852385,1.109233969908964
2018110400,2030,52,C,N,CC,4.59,55.29650983561259,11.952213184176381
2018110400,3127,42,C,N,CC,4.75,47.421536246730774,4.512405123656343
2018110400,3265,52,C,N,CC,3.89,59.2927938285927,18.968779612826967
2018110400,4196,45,R,N,CC,4.75,56.00068303154882,15.72885882700967
2018110401,1221,34,L,A,CC,4.55,40.09646493146247,6.391189247706564
2018110401,1319,39,C,N,CC,3.56,42.66321717826728,11.503912377969513
2018110401,2180,46,L,N,CFFG,3.12,53.38619484473491,17.18272679175223
2018110401,260,23,L,A,CC,4.58,37.512429939954565,2.3084626919229194
2018110401,3585,61,R,N,CFFG,4.8,48.177921291811664,17.67716040544974
2018110401,434,47,C,N,CC,4.09,49.09921587968591,11.3475724276164
2018110401,758,43,C,N,CC,3.9,38.68261108043251,13.396066586875424
2018110402,1295,48,C,N,CC,4.4,43.41491103296194,5.180038609894717
2018110402,198,40,R,N,CC,3.9,42.32936805576006,4.426488450227788
2018110402,2234,59,L,N,CC,4.65,48.79240207245386,18.015995670514574
2018110402,2327,46,R,N,CC,5.04,44.60655557202326,5.231386049604827
2018110402,2410,55,L,N,CC,4.78,43.99556795860237,16.992907343947934
2018110402,580,45,C,N,CC,5.09,54.33289703301306,1.680743882928025
2018110403,3760,21,R,A,CC,4.15,38.726782722038756,2.321314282900957
2018110403,4011,42,R,A,CC,4.43,46.870566456999434,3.1953873004692275
2018110404,1046,55,R,N,CC,4.28,47.23414231252643,22.629328315263802
2018110404,1140,40,C,N,CC,3.55,42.83375538054071,4.544931242604228
2018110404,1266,41,L,N,CC,3.91,55.86047350318471,2.4091907354960544
2018110404,137,37,C,A,CC,4.48,32.008256747283184,4.559879384369726
2018110404,2134,35,C,A,CC,4.38,46.984015366930905,3.7564477901336533
2018110404,230,42,R,N,CC,3.34,46.29730445717115,7.721871534802944
2018110404,2319,58,C,N,CC,4.97,34.09029187320049,13.820709099029612
2018110404,2410,44,L,N,CC,4.19,51.03707867815319,11.986897012988807
2018110404,2496,57,C,N,CC,4.64,57.24374638333867,10.48927547545586
2018110404,2908,40,L,A,CC,4.29,25.80358502224061,2.061965082148581
2018110404,3343,48,C,N,CC,5.09,36.09608427516758,2.0808652046684797
2018110404,408,36,C,A,CC,4.61,45.37430219849117,3.5984441082223313
2018110404,515,60,C,N,CC,4.38,74.35271212269261,6.686777998408499
2018110404,639,48,C,N,CC,5.56,45.10164963723612,3.257115288103867
2018110405,1601,39,C,N,CC,3.6,30.700162866017504,15.1834120012598
2018110405,1953,48,R,N,CC,4.89,28.799236100980174,3.9512656200260654
2018110405,2331,42,C,N,CC,4.7,34.52186698311666,5.238205799698978
2018110405,2431,38,C,A,CC,4.62,43.87362077604263,6.711519947076072
2018110405,2559,52,C,N,CC,4.36,57.94993787744728,5.242003433802768
2018110405,461,41,C,N,CC,4.62,47.501984169084984,1.9431160541769015
2018110405,544,40,C,N,CC,3.7,44.357701698803105,10.173539207178589
2018110406,1038,36,C,A,CC,4.21,42.804430845416,1.7996110690924376
2018110406,2499,51,R,N,CC,4.65,43.91260639042051,13.44144709471417
2018110406,2587,48,R,N,CC,4.71,46.59444172860107,5.234825689552616
2018110406,2965,55,C,N,CC,4.34,45.93673257862383,7.223572523343274
2018110406,3140,43,C,N,CC,4.67,46.13280936600327,1.0141498903022201
2018110406,597,53,C,N,CC,4.49,61.429129897793594,8.988882021697691
2018110407,1368,53,C,N,CC,4.58,55.84703841744879,9.270021574947926
2018110407,1701,52,C,N,CC,4.44,45.480413366635084,9.583339710142802
2018110407,2212,44,R,N,CFFG,4.06,46.988477310932296,3.328137617346976
2018110407,2301,48,L,N,CC,4.04,36.91395400116329,5.07311541362898
2018110407,3171,50,R,N,CC,4.09,41.99824401091074,14.319668292247545
2018110407,329,59,C,N,CC,4.81,37.94885637275516,9.784007358950628
2018110407,3563,61,R,N,CC,4.7,38.57137410049064,14.896878867736023
2018110407,420,43,C,N,CC,4.08,35.84737786784411,4.234489343474605
2018110408,1130,50,C,N,CC,4.52,35.68428505659039,8.565523918593653
2018110408,1668,57,C,N,CC,4.58,44.17033619976194,16.45438847238025
2018110408,2333,38,C,N,CC,3.4,38.46278721049737,7.864000254323491
2018110408,2989,42,C,N,CFFG,3.9,53.56686289115688,9.46881196349363
2018110408,3147,61,R,N,CC,4.81,44.719366050962755,17.49647107276208
2018110408,3336,38,C,N,CC,3.71,42.00834678965598,4.980140560265343
2018110408,879,57,L,N,CC,4.29,46.557806005008445,9.89897469438123
2018110409,2864,28,C,A,CC,4.52,32.538544835318,1.8458873205046955
2018110410,1073,32,C,A,CC,4.34,41.04878195513236,2.8861739379323614
2018110410,1386,42,C,N,CC,5.01,39.56155962547482,3.4231710445141372
2018110410,2299,35,C,N,CC,4.15,32.66047305229978,3.4165772346019034
2018110410,3090,48,C,N,CC,4.4,66.71141206720182,7.670202083387369
2018110410,3835,53,R,N,CC,4.95,62.12422715817075,5.276637186693817
2018110500,1432,43,C,N,CFFG,3.97,39.215927886510606,0.9319334740205434
2018110500,2162,45,C,N,CC,3.83,41.21881609168318,11.698055393953306
2018110500,2728,47,C,N,CC,4.33,41.15741124026146,15.054902855880538
2018110500,3200,44,C,N,CC,4.65,34.31806521352857,6.550274803395656
2018110800,1913,46,C,N,CC,4.48,32.63868410337647,3.297711327572502
2018110800,2455,37,R,N,CC,4.46,43.84459487781819,0.752130307858949
2018110800,3026,44,C,N,CC,4.67,29.063200099094377,3.310422933704996
2018110800,491,45,L,N,CFFG,3.15,50.99463697292099,7.434258537339159
